,Unnamed: 0.1,Unnamed: 0,assists,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,currentTeamAbbrev,currentTeamName,draftOverall,draftRound,draftYear,firstSeasonForGameType,gamesPlayed,goals,height,isInHallOfFameYn,lastName,nationalityCode,playerId,points,positionCode,shootsCatches,skaterFullName,weight
914,914,914,2,Kelowna,CAN,1990-07-06,BC,,,43.0,2.0,2008.0,20152016,6,1,74,N,Schultz,CAN,8474602,3,D,R,Justin Schultz,190
915,915,915,15,Vitkov,CZE,1994-01-09,,DAL,Dallas Stars,13.0,1.0,2012.0,20152016,84,6,75,N,Faksa,CZE,8476889,21,C,L,Radek Faksa,216
916,916,916,5,Whitby,CAN,2002-01-01,ON,WPG,Winnipeg Jets,10.0,1.0,2020.0,20212022,18,2,71,N,Perfetti,CAN,8482149,7,C,L,Cole Perfetti,185
917,917,917,5,Honkajoki,FIN,2001-03-02,,WPG,Winnipeg Jets,20.0,1.0,2019.0,20192020,12,0,72,N,Heinola,FIN,8481572,5,D,L,Ville Heinola,181
918,918,918,47,Stockholm,SWE,1998-07-30,,NJD,New Jersey Devils,162.0,6.0,2016.0,20172018,76,26,70,N,Bratt,SWE,8479407,73,L,L,Jesper Bratt,175
919,919,919,1,Sollentuna,SWE,1987-01-01,,,,230.0,7.0,2005.0,20092010,10,1,71,N,Hornqvist,SWE,8471887,2,R,R,Patric Hornqvist,189
920,920,920,3,Victoria,CAN,1987-11-29,BC,,,,,,20122013,17,1,74,N,Irwin,CAN,8475625,4,D,L,Matt Irwin,200
921,921,921,40,Lidkoping,SWE,2000-04-13,,BUF,Buffalo Sabres,1.0,1.0,2018.0,20182019,80,13,75,N,Dahlin,SWE,8480839,53,D,L,Rasmus Dahlin,204
922,922,922,0,Sauk Rapids,USA,1992-11-17,MN,,,,,,20212022,4,1,71,N,Prow,USA,8479289,1,D,R,Ethan Prow,182
923,923,923,25,Pointe-Claire,CAN,1994-02-27,QC,MTL,Montréal Canadiens,23.0,1.0,2012.0,20152016,81,12,74,N,Matheson,CAN,8476875,37,D,L,Mike Matheson,196
924,924,924,10,Duncan,CAN,1998-02-19,BC,VGK,Vegas Golden Knights,,,,20202021,59,3,74,N,Coghlan,CAN,8479639,13,D,R,Dylan Coghlan,205
925,925,925,4,Vancouver,CAN,1998-06-18,BC,TBL,Tampa Bay Lightning,44.0,2.0,2016.0,20212022,59,3,74,N,Katchouk,CAN,8479383,7,L,L,Boris Katchouk,212
926,926,926,5,Thunder Bay,CAN,1989-03-18,ON,,,78.0,3.0,2007.0,20112012,73,1,76,N,Bortuzzo,CAN,8474145,6,D,R,Robert Bortuzzo,206
927,927,927,20,Mosinee,USA,2001-01-02,WI,MTL,Montréal Canadiens,15.0,1.0,2019.0,20202021,67,23,68,N,Caufield,USA,8481540,43,R,R,Cole Caufield,175
928,928,928,14,Stockholm,SWE,1993-04-18,,NYR,New York Rangers,6.0,1.0,2011.0,20122013,20,10,74,N,Zibanejad,SWE,8476459,24,C,R,Mika Zibanejad,208
929,929,929,20,Toronto,CAN,1996-04-04,ON,EDM,Edmonton Oilers,166.0,6.0,2015.0,20172018,82,35,70,N,Mangiapane,CAN,8478233,55,L,L,Andrew Mangiapane,183
930,930,930,55,St. Gallen,CHE,1996-07-22,,LAK,Los Angeles Kings,11.0,1.0,2014.0,20142015,88,33,72,N,Fiala,CHE,8477942,88,L,L,Kevin Fiala,205
931,931,931,15,Boston,USA,1996-04-09,MA,CHI,Chicago Blackhawks,56.0,2.0,2014.0,20172018,74,16,72,N,Donato,USA,8477987,31,C,L,Ryan Donato,190
932,932,932,0,New York,USA,2000-02-03,NY,COL,Colorado Avalanche,42.0,2.0,2018.0,20212022,2,2,71,N,Drury,USA,8480835,2,C,L,Jack Drury,186
933,933,933,0,Grosse Pointe,USA,1995-03-07,MI,NSH,Nashville Predators,25.0,1.0,2013.0,20162017,2,0,78,N,McCarron,USA,8477446,0,C,R,Michael McCarron,232
934,934,934,0,Carmel,USA,1995-07-25,IN,,,,,,20212022,16,1,75,N,Hutton,USA,8480306,1,D,R,Grant Hutton,210
935,935,935,7,Halifax,CAN,1988-05-11,NS,FLA,Florida Panthers,71.0,3.0,2006.0,20102011,7,4,69,N,Marchand,CAN,8473419,11,L,L,Brad Marchand,180
936,936,936,8,Nizhnekamsk,RUS,1998-06-25,,UTA,Utah Mammoth,9.0,1.0,2016.0,20172018,23,2,75,N,Sergachev,RUS,8479410,10,D,L,Mikhail Sergachev,212
937,937,937,53,Oulu,FIN,1992-02-26,,ANA,Anaheim Ducks,9.0,1.0,2010.0,20122013,80,11,70,N,Granlund,FIN,8475798,64,C,L,Mikael Granlund,193
938,938,938,49,Mississauga,CAN,1990-09-20,ON,TOR,Toronto Maple Leafs,1.0,1.0,2009.0,20092010,79,27,73,N,Tavares,CAN,8475166,76,C,L,John Tavares,217
939,939,939,37,Grosse Pointe,USA,1997-07-19,MI,CBJ,Columbus Blue Jackets,8.0,1.0,2015.0,20162017,68,11,74,N,Werenski,USA,8478460,48,D,L,Zach Werenski,214
940,940,940,5,Toronto,CAN,1992-06-09,ON,EDM,Edmonton Oilers,123.0,5.0,2010.0,20162017,16,11,73,N,Hyman,CAN,8475786,16,L,R,Zach Hyman,206
941,941,941,81,Jericho,USA,1998-02-17,NY,NYR,New York Rangers,66.0,3.0,2016.0,20192020,98,16,71,N,Fox,USA,8479323,97,D,R,Adam Fox,185
942,942,942,0,Grand Rapids,USA,1985-07-30,MN,,,61.0,2.0,2004.0,20082009,4,0,71,N,Goligoski,USA,8471274,0,D,L,Alex Goligoski,173
943,943,943,36,Ottawa,CAN,1994-01-07,ON,CGY,Calgary Flames,206.0,7.0,2013.0,20162017,80,8,72,N,Weegar,CAN,8477346,44,D,R,MacKenzie Weegar,206
944,944,944,28,Victoria,CAN,1989-07-18,BC,DAL,Dallas Stars,129.0,5.0,2007.0,20092010,82,18,75,N,Benn,CAN,8473994,46,L,L,Jamie Benn,210
945,945,945,16,Toronto,CAN,1996-06-02,ON,MTL,Montréal Canadiens,207.0,7.0,2014.0,20192020,72,13,72,N,Evans,CAN,8478133,29,C,R,Jake Evans,190
946,946,946,42,Windsor,CAN,1996-02-07,ON,FLA,Florida Panthers,1.0,1.0,2014.0,20142015,61,15,76,N,Ekblad,CAN,8477932,57,D,R,Aaron Ekblad,220
947,947,947,2,Ostersund,SWE,1998-08-31,,LAK,Los Angeles Kings,112.0,4.0,2016.0,20212022,19,0,75,N,Moverare,SWE,8479421,2,D,L,Jacob Moverare,210
948,948,948,20,Riga,LVA,1994-08-15,,VAN,Vancouver Canucks,52.0,2.0,2012.0,20182019,72,9,72,N,Blueger,LVA,8476927,29,C,L,Teddy Blueger,185
949,949,949,0,Montréal,CAN,1990-02-23,QC,,,55.0,2.0,2008.0,20122013,4,0,75,N,Scandella,CAN,8474618,0,D,L,Marco Scandella,212
950,950,950,49,Tampere,FIN,1995-09-02,,FLA,Florida Panthers,2.0,1.0,2013.0,20132014,67,39,75,N,Barkov,FIN,8477493,88,C,L,Aleksander Barkov,214
951,951,951,28,Rochester,USA,1994-02-26,MI,ANA,Anaheim Ducks,9.0,1.0,2012.0,20132014,81,11,75,N,Trouba,USA,8476885,39,D,R,Jacob Trouba,212
952,952,952,38,Arcadia,USA,1999-07-22,CA,DAL,Dallas Stars,39.0,2.0,2017.0,20192020,74,41,75,N,Robertson,USA,8480027,79,L,L,Jason Robertson,204
953,953,953,1,Berlin,DEU,1994-01-30,,,,138.0,5.0,2012.0,20162017,5,0,70,N,O'Regan,USA,8476982,1,C,R,Danny O'Regan,180
954,954,954,0,Chateauguay,CAN,1999-10-07,QC,,,27.0,1.0,2018.0,20192020,2,0,71,N,Beaudin,CAN,8480814,0,D,L,Nicolas Beaudin,185
955,955,955,2,Whitby,CAN,1998-10-12,ON,FLA,Florida Panthers,55.0,2.0,2017.0,20202021,43,1,75,N,Gadjovich,CAN,8479981,3,L,L,Jonah Gadjovich,211
956,956,956,0,Calgary,CAN,2001-05-28,AB,,,29.0,1.0,2019.0,20212022,1,0,72,N,Tracey,CAN,8481530,0,L,L,Brayden Tracey,186
957,957,957,5,Regina,CAN,1998-07-10,SK,,,,,,20202021,37,1,73,N,Johnson,CAN,8481147,6,C,R,Reese Johnson,193
958,958,958,18,Calgary,CAN,1998-06-09,AB,CGY,Calgary Flames,13.0,1.0,2016.0,20182019,67,7,73,N,Bean,CAN,8479402,25,D,L,Jake Bean,191
959,959,959,0,Biddeford,USA,1991-09-06,ME,LAK,Los Angeles Kings,51.0,2.0,2009.0,20142015,1,0,76,N,Dumoulin,USA,8475208,0,D,L,Brian Dumoulin,214
960,960,960,0,Orangeville,CAN,1993-07-01,ON,,,44.0,2.0,2011.0,20152016,7,2,76,N,Ritchie,CAN,8476439,2,R,R,Brett Ritchie,215
961,961,961,17,Siilinjarvi,FIN,1998-09-02,,FLA,Florida Panthers,42.0,2.0,2017.0,20192020,78,9,75,N,Luostarinen,FIN,8480185,26,C,L,Eetu Luostarinen,191
962,962,962,9,London,CAN,1997-11-18,ON,BUF,Buffalo Sabres,99.0,4.0,2017.0,20202021,73,1,69,N,Bryson,CAN,8480196,10,D,L,Jacob Bryson,177
963,963,963,0,Skalica,SVK,1998-10-28,,,,143.0,5.0,2017.0,20212022,4,0,73,N,Studenic,SVK,8480226,0,R,L,Marián Studenic,190
964,964,964,10,Hingham,USA,1984-12-18,MA,,,26.0,1.0,2003.0,20072008,66,11,78,N,Boyle,USA,8470619,21,C,L,Brian Boyle,245
965,965,965,1,Brandon,CAN,1992-07-25,MB,CAR,Carolina Hurricanes,58.0,2.0,2012.0,20182019,6,0,73,N,Martinook,CAN,8476921,1,L,L,Jordan Martinook,208
966,966,966,32,East Weymouth,USA,1992-03-02,MA,CBJ,Columbus Blue Jackets,28.0,1.0,2010.0,20122013,89,18,75,N,Coyle,USA,8475745,50,C,R,Charlie Coyle,221
967,967,967,11,Woodstock,CAN,1989-02-21,ON,,,141.0,5.0,2007.0,20102011,47,3,75,N,Muzzin,CAN,8474162,14,D,L,Jake Muzzin,227
968,968,968,12,Edmonton,CAN,1994-05-25,AB,TOR,Toronto Maple Leafs,175.0,6.0,2012.0,20162017,68,0,73,N,Benning,CAN,8476988,12,D,R,Matthew Benning,220
969,969,969,3,London,CAN,1999-02-15,ON,,,35.0,2.0,2017.0,20212022,10,1,78,N,Ratcliffe,CAN,8480019,4,L,L,Isaac Ratcliffe,200
970,970,970,0,Lloydminster,CAN,1998-11-03,AB,WPG,Winnipeg Jets,97.0,4.0,2017.0,20212022,3,0,70,N,Shaw,CAN,8479972,0,C,L,Mason Shaw,184
971,971,971,1,Canmore,CAN,2000-06-30,AB,DET,Detroit Red Wings,26.0,1.0,2018.0,20202021,8,0,73,N,Bernard-Docker,CAN,8480879,1,D,R,Jacob Bernard-Docker,196
972,972,972,3,Toronto,CAN,1998-02-27,ON,CAR,Carolina Hurricanes,46.0,2.0,2016.0,20192020,46,4,74,N,Smith,CAN,8479379,7,R,L,Givani Smith,214
973,973,973,6,Woodbridge,CAN,1994-08-06,ON,,,110.0,4.0,2012.0,20152016,34,12,74,N,Athanasiou,CAN,8476960,18,C,L,Andreas Athanasiou,190
974,974,974,6,Pontiac,USA,1992-05-11,MI,PIT,Pittsburgh Penguins,80.0,3.0,2010.0,20152016,7,2,71,N,Rust,USA,8475810,8,R,R,Bryan Rust,202
975,975,975,7,Duluth,USA,1994-03-09,MN,CHI,Chicago Blackhawks,126.0,5.0,2012.0,20172018,77,7,74,N,Toninato,USA,8476952,14,C,L,Dominic Toninato,201
976,976,976,6,Ajax,CAN,1994-07-19,ON,,,61.0,2.0,2012.0,20152016,49,5,73,N,Shore,CAN,8476913,11,C,L,Devin Shore,206
977,977,977,4,Karlstad,SWE,1998-03-09,,,,165.0,6.0,2016.0,20202021,20,2,70,N,Steen,SWE,8479546,6,C,R,Oskar Steen,196
978,978,978,3,Calgary,CAN,1999-04-30,AB,WSH,Washington Capitals,56.0,2.0,2019.0,20212022,37,3,77,N,Leason,CAN,8481517,6,R,R,Brett Leason,220
979,979,979,11,Scarborough,CAN,1988-08-26,ON,,,61.0,2.0,2007.0,20082009,72,5,74,N,Simmonds,CAN,8474190,16,R,R,Wayne Simmonds,184
980,980,980,1,Winnipeg,CAN,1996-05-06,MB,,,92.0,4.0,2016.0,20192020,25,2,72,N,Brooks,CAN,8478996,3,C,L,Adam Brooks,179
981,981,981,68,Scottsdale,USA,1997-12-11,AZ,FLA,Florida Panthers,6.0,1.0,2016.0,20162017,94,46,74,N,Tkachuk,USA,8479314,114,L,L,Matthew Tkachuk,202
982,982,982,3,Linkoping,SWE,1996-06-12,,FLA,Florida Panthers,126.0,5.0,2014.0,20202021,10,0,73,N,Forsling,SWE,8478055,3,D,L,Gustav Forsling,199
983,983,983,8,Burnaby,CAN,1993-04-12,BC,EDM,Edmonton Oilers,1.0,1.0,2011.0,20162017,16,6,73,N,Nugent-Hopkins,CAN,8476454,14,C,L,Ryan Nugent-Hopkins,192
984,984,984,4,The Pas,CAN,1999-06-26,MB,PIT,Pittsburgh Penguins,92.0,3.0,2018.0,20212022,36,2,70,N,Dewar,CAN,8480980,6,C,L,Connor Dewar,187
985,985,985,25,Magnitogorsk,RUS,1986-07-31,,PIT,Pittsburgh Penguins,2.0,1.0,2004.0,20062007,48,23,77,N,Malkin,RUS,8471215,48,C,L,Evgeni Malkin,213
986,986,986,1,Smrcek,CZE,1998-02-04,,,,37.0,2.0,2016.0,20182019,17,0,74,N,Hajek,CZE,8479333,1,D,L,Libor Hajek,209
987,987,987,39,Naters ,CHE,1999-01-04,,NJD,New Jersey Devils,1.0,1.0,2017.0,20172018,70,21,73,N,Hischier,CHE,8480002,60,C,L,Nico Hischier,200
988,988,988,9,Cranbrook,CAN,2001-06-13,BC,BUF,Buffalo Sabres,4.0,1.0,2019.0,20212022,20,0,73,N,Byram,CAN,8481524,9,D,L,Bowen Byram,205
989,989,989,4,Hamilton,CAN,1995-02-04,ON,EDM,Edmonton Oilers,7.0,1.0,2013.0,20162017,15,2,76,N,Nurse,CAN,8477498,6,D,L,Darnell Nurse,215
990,990,990,6,North Reading,USA,1997-02-25,MA,NYR,New York Rangers,86.0,3.0,2016.0,20212022,36,0,71,N,Fitzgerald,USA,8479578,6,D,R,Casey Fitzgerald,188
991,991,991,3,Hancock,USA,1992-07-24,MI,,,,,,20152016,23,0,72,N,Kero,USA,8478528,3,C,L,Tanner Kero,180
992,992,992,36,Cap-Rouge,CAN,1990-12-27,QC,NSH,Nashville Predators,,,,20122013,76,30,69,N,Marchessault,CAN,8476539,66,R,R,Jonathan Marchessault,185
993,993,993,0,Leuven,BEL,1998-01-09,,,,81.0,3.0,2016.0,20212022,2,0,75,N,Day,CAN,8479413,0,D,L,Sean Day,225
994,994,994,2,Barnstable,USA,1995-02-13,MA,,,121.0,5.0,2014.0,20212022,41,4,72,N,Willman,USA,8478051,6,C,L,Max Willman,184
995,995,995,9,Bratislava,SVK,1999-10-06,,WSH,Washington Capitals,46.0,2.0,2018.0,20192020,85,8,74,N,Fehervary,SVK,8480796,17,D,L,Martin Fehervary,215
996,996,996,2,Pardubice,CZE,1992-09-01,,FLA,Florida Panthers,,,,20172018,7,0,75,N,Nosek,CZE,8477931,2,L,L,Tomas Nosek,199
997,997,997,2,Washington,USA,1998-05-12,MI,NSH,Nashville Predators,,,,20212022,7,1,69,N,Blankenburg,USA,8483565,3,D,R,Nick Blankenburg,177
998,998,998,17,Pori,FIN,2000-07-06,,CAR,Carolina Hurricanes,3.0,1.0,2018.0,20182019,66,12,75,N,Kotkaniemi,FIN,8480829,29,C,L,Jesperi Kotkaniemi,212
999,999,999,12,Liepaja,LVA,1997-04-08,,,,142.0,5.0,2015.0,20182019,61,11,71,N,Balcers,LVA,8478870,23,L,L,Rudolfs Balcers,182
1000,1000,1000,12,Moscow,RUS,2001-06-24,,EDM,Edmonton Oilers,10.0,1.0,2019.0,20212022,79,14,73,N,Podkolzin,RUS,8481617,26,R,L,Vasily Podkolzin,190
1001,1001,1001,5,Bellmawr,USA,1991-09-30,NJ,,,,,,20152016,32,1,78,N,Robinson,USA,8477210,6,R,R,Buddy Robinson,232
1002,1002,1002,11,Peterborough,CAN,1999-02-16,ON,PHI,Philadelphia Flyers,10.0,1.0,2017.0,20172018,63,10,73,N,Tippett,CAN,8480015,21,R,R,Owen Tippett,210
1003,1003,1003,4,London,CAN,1997-05-03,ON,NJD,New Jersey Devils,97.0,4.0,2015.0,20182019,27,0,73,N,White,CAN,8478841,4,D,L,Colton White,187
1004,1004,1004,0,Uxbridge,CAN,1995-06-18,ON,SEA,Seattle Kraken,,,,20202021,4,1,77,N,Marchment,CAN,8478975,1,L,L,Mason Marchment,212
1005,1005,1005,17,Houston,USA,1990-02-01,TX,VAN,Vancouver Canucks,12.0,1.0,2008.0,20092010,82,1,80,N,Myers,CAN,8474574,18,D,R,Tyler Myers,229
1006,1006,1006,15,Langley,CAN,1995-07-05,BC,PIT,Pittsburgh Penguins,116.0,4.0,2014.0,20162017,76,18,74,N,Heinen,CAN,8478046,33,L,L,Danton Heinen,187
1007,1007,1007,0,Val-d'Or,CAN,1997-04-28,QC,VGK,Vegas Golden Knights,52.0,2.0,2015.0,20192020,3,0,75,N,Lauzon,CAN,8478468,0,D,L,Jeremy Lauzon,225
1008,1008,1008,0,Glenview,USA,1993-07-13,IL,CAR,Carolina Hurricanes,98.0,4.0,2011.0,20202021,5,0,74,N,Reilly,USA,8476422,0,D,L,Mike Reilly,191
1009,1009,1009,2,Windsor,CAN,1996-03-02,ON,OTT,Ottawa Senators,,,,20212022,6,1,74,N,Hodgson,CAN,8478173,3,R,R,Hayden Hodgson,226
1010,1010,1010,11,Sodertalje,SWE,1988-08-23,,,,168.0,6.0,2007.0,20112012,53,3,72,N,Hagelin,SWE,8474176,14,L,L,Carl Hagelin,183
1011,1011,1011,14,Middletown,USA,1989-05-04,NJ,DET,Detroit Red Wings,2.0,1.0,2007.0,20092010,82,24,75,N,van Riemsdyk,USA,8474037,38,L,L,James van Riemsdyk,210
1012,1012,1012,0,Laval,CAN,1999-07-01,QC,VAN,Vancouver Canucks,23.0,1.0,2017.0,20202021,4,0,74,N,Joseph,CAN,8480058,0,D,L,Pierre-Olivier Joseph,185
1013,1013,1013,12,Waterloo,CAN,1998-05-26,ON,WPG,Winnipeg Jets,18.0,1.0,2016.0,20202021,58,1,79,N,Stanley,CAN,8479378,13,D,L,Logan Stanley,231
1014,1014,1014,11,Biel,CHE,2000-06-06,,TBL,Tampa Bay Lightning,60.0,2.0,2021.0,20212022,43,4,74,N,Moser,CHE,8482655,15,D,L,J.J. Moser,183
1015,1015,1015,0,Sioux Falls,USA,1997-11-23,SD,WPG,Winnipeg Jets,,,,20212022,1,0,74,N,Duehr,USA,8482652,0,R,R,Walker Duehr,210
1016,1016,1016,5,LaSalle,CAN,1997-07-18,QC,,,40.0,2.0,2015.0,20202021,50,2,75,N,Meloche,CAN,8478467,7,D,R,Nicolas Meloche,203
1017,1017,1017,34,Gothenburg,SWE,2002-03-28,,DET,Detroit Red Wings,4.0,1.0,2020.0,20212022,82,23,71,N,Raymond,SWE,8482078,57,L,R,Lucas Raymond,186
1018,1018,1018,2,Buffalo,USA,1991-08-10,NY,MIN,Minnesota Wild,104.0,4.0,2009.0,20172018,6,0,75,N,Foligno,CAN,8475220,2,L,L,Marcus Foligno,226
1019,1019,1019,84,Korkino,RUS,1991-10-30,,NYR,New York Rangers,,,,20152016,95,28,72,N,Panarin,RUS,8478550,112,L,R,Artemi Panarin,176
1020,1020,1020,0,Calgary,CAN,1995-05-09,AB,,,50.0,2.0,2013.0,20172018,9,0,76,N,Heatherington,CAN,8477471,0,D,L,Dillon Heatherington,215
1021,1021,1021,10,Philadelphia,USA,2000-03-14,PA,BUF,Buffalo Sabres,32.0,2.0,2018.0,20202021,42,0,76,N,Samuelsson,USA,8480807,10,D,L,Mattias Samuelsson,229
1022,1022,1022,7,Raleigh,USA,1998-03-05,NC,LAK,Los Angeles Kings,11.0,1.0,2016.0,20172018,39,4,79,N,Brown,USA,8479366,11,C,L,Logan Brown,229
1023,1023,1023,26,Mississauga,CAN,1997-03-07,ON,WSH,Washington Capitals,3.0,1.0,2015.0,20162017,69,22,76,N,Strome,CAN,8478440,48,C,L,Dylan Strome,200
1024,1024,1024,12,Vancouver,CAN,1988-06-07,BC,,,50.0,2.0,2006.0,20072008,94,10,75,N,Lucic,CAN,8473473,22,L,L,Milan Lucic,236
1025,1025,1025,4,Stillwater,USA,1999-02-05,MN,PHI,Philadelphia Flyers,137.0,5.0,2017.0,20212022,16,5,74,N,Cates,USA,8480220,9,L,L,Noah Cates,194
1026,1026,1026,32,Lakeville,USA,1994-03-26,MN,NSH,Nashville Predators,28.0,1.0,2012.0,20152016,96,10,75,N,Skjei,USA,8476869,42,D,L,Brady Skjei,210
1027,1027,1027,3,Moncton,CAN,1997-01-25,NB,TOR,Toronto Maple Leafs,,,,20182019,27,1,77,N,Myers,CAN,8479026,4,D,R,Philippe Myers,221
1028,1028,1028,6,Hingham,USA,2002-11-05,MA,SEA,Seattle Kraken,2.0,1.0,2021.0,20212022,10,3,74,N,Beniers,USA,8482665,9,C,L,Matty Beniers,181
1029,1029,1029,10,Arlington,USA,1997-06-06,TX,PIT,Pittsburgh Penguins,117.0,4.0,2015.0,20182019,51,5,73,N,Jones,USA,8478452,15,D,L,Caleb Jones,184
1030,1030,1030,11,Montréal,CAN,1987-03-30,QC,,,35.0,2.0,2005.0,20062007,75,3,73,N,Vlasic,CAN,8471709,14,D,L,Marc-Edouard Vlasic,205
1031,1031,1031,4,Horsholm,DNK,1999-03-31,,VGK,Vegas Golden Knights,65.0,3.0,2017.0,20212022,30,2,74,N,Rondbjerg,DNK,8480007,6,R,L,Jonas Rondbjerg,206
1032,1032,1032,13,Edina,USA,1998-06-10,MN,,,19.0,1.0,2016.0,20192020,45,6,73,N,Bellows,USA,8479356,19,L,L,Kieffer Bellows,195
1033,1033,1033,28,Pittsburgh,USA,1992-10-27,PA,VGK,Vegas Golden Knights,43.0,2.0,2011.0,20112012,90,26,73,N,Saad,USA,8476438,54,L,L,Brandon Saad,207
1034,1034,1034,79,Richmond Hill,CAN,1997-01-13,ON,EDM,Edmonton Oilers,1.0,1.0,2015.0,20152016,80,44,73,N,McDavid,CAN,8478402,123,C,L,Connor McDavid,194
1035,1035,1035,6,Ann Arbor,USA,1992-01-13,MI,DET,Detroit Red Wings,18.0,1.0,2010.0,20122013,67,10,76,N,Watson,USA,8475766,16,L,R,Austin Watson,203
1036,1036,1036,1,Martin,SVK,1991-02-07,,,,52.0,2.0,2009.0,20122013,4,0,74,N,Panik,SVK,8475209,1,R,L,Richard Panik,203
1037,1037,1037,33,Windsor,CAN,1991-12-05,ON,STL,St. Louis Blues,12.0,1.0,2010.0,20102011,76,9,74,N,Fowler,USA,8475764,42,D,L,Cam Fowler,213
1038,1038,1038,4,St. Albert,CAN,1998-05-05,AB,SEA,Seattle Kraken,85.0,3.0,2016.0,20182019,38,3,72,N,Mahura,CAN,8479372,7,D,L,Josh Mahura,193
1039,1039,1039,1,Wainwright,CAN,1996-01-02,AB,MIN,Minnesota Wild,210.0,7.0,2014.0,20212022,6,0,75,N,Middleton,CAN,8478136,1,D,L,Jake Middleton,219
1040,1040,1040,17,Edmonton,CAN,1992-05-06,AB,MTL,Montréal Canadiens,147.0,5.0,2010.0,20122013,56,7,69,N,Gallagher,CAN,8475848,24,R,R,Brendan Gallagher,185
1041,1041,1041,0,Savage,USA,1997-05-18,MN,COL,Colorado Avalanche,,,,20202021,6,1,68,N,Ahcan,USA,8482072,1,D,L,Jack Ahcan,180
1042,1042,1042,7,Georgetown,CAN,1999-07-14,ON,FLA,Florida Panthers,69.0,3.0,2017.0,20202021,55,5,75,N,Entwistle,CAN,8480025,12,R,R,MacKenzie Entwistle,203
1043,1043,1043,36,Sundsvall,SWE,1998-11-12,,VAN,Vancouver Canucks,5.0,1.0,2017.0,20182019,80,32,74,N,Pettersson,SWE,8480012,68,C,L,Elias Pettersson,176
1044,1044,1044,20,Minneapolis,USA,1984-07-28,MN,,,17.0,1.0,2003.0,20052006,82,15,71,N,Parise,USA,8470610,35,L,L,Zach Parise,195
1045,1045,1045,0,Brno,CZE,1999-10-02,,SJS,San Jose Sharks,16.0,1.0,2018.0,20192020,6,0,74,N,Kaut,CZE,8480822,0,R,R,Martin Kaut,190
1046,1046,1046,16,Missouri City,USA,1996-08-14,TX,COL,Colorado Avalanche,,,,20182019,81,8,72,N,O'Connor,USA,8481186,24,R,R,Logan O'Connor,175
1047,1047,1047,0,Montréal,CAN,1996-08-03,QC,PIT,Pittsburgh Penguins,180.0,6.0,2015.0,20212022,4,1,73,N,Imama,CAN,8478147,1,L,L,Bokondji Imama,223
1048,1048,1048,1,Nymburk,CZE,2000-09-15,,OTT,Ottawa Senators,65.0,3.0,2018.0,20202021,13,2,73,N,Jenik,CZE,8480890,3,C,L,Jan Jenik,204
1049,1049,1049,25,Winchester,USA,1992-06-08,MA,NYR,New York Rangers,,,,20152016,77,19,68,N,Sheary,USA,8477839,44,L,L,Conor Sheary,180
1050,1050,1050,43,Zell,DEU,2001-04-06,,DET,Detroit Red Wings,6.0,1.0,2019.0,20212022,82,7,74,N,Seider,DEU,8481542,50,D,R,Moritz Seider,210
1051,1051,1051,1,Victoria,CAN,1989-07-18,BC,DAL,Dallas Stars,129.0,5.0,2007.0,20132014,7,1,75,N,Benn,CAN,8473994,2,L,L,Jamie Benn,210
1052,1052,1052,26,Mississauga,CAN,1998-10-21,ON,UTA,Utah Mammoth,52.0,2.0,2018.0,20212022,71,4,73,N,Durzi,CAN,8480434,30,D,R,Sean Durzi,196
1053,1053,1053,29,Gavle,SWE,1987-11-23,,,,4.0,1.0,2006.0,20072008,53,8,73,N,Backstrom,SWE,8473563,37,C,L,Nicklas Backstrom,202
1054,1054,1054,8,Ann Arbor,USA,1994-07-08,MI,DET,Detroit Red Wings,104.0,4.0,2013.0,20172018,20,6,73,N,Copp,USA,8477429,14,C,L,Andrew Copp,200
1055,1055,1055,44,Haliburton,CAN,1991-01-16,ON,DAL,Dallas Stars,3.0,1.0,2009.0,20092010,82,46,71,N,Duchene,CAN,8475168,90,C,L,Matt Duchene,211
1056,1056,1056,25,Carbonear,CAN,2001-10-27,NL,NJD,New Jersey Devils,18.0,1.0,2020.0,20212022,82,17,72,N,Mercer,CAN,8482110,42,C,R,Dawson Mercer,180
1057,1057,1057,8,Indianapolis,USA,1987-01-13,IN,,,3.0,1.0,2005.0,20062007,74,1,74,N,Johnson,USA,8471677,9,D,L,Jack Johnson,225
1058,1058,1058,0,Des Moines,USA,1994-12-01,IA,,,,,,20162017,1,0,71,N,Smith,USA,8480083,0,L,L,C.J. Smith,191
1059,1059,1059,9,Sherwood Park,CAN,1992-01-11,AB,,,23.0,1.0,2010.0,20122013,68,3,73,N,Pysyk,CAN,8475796,12,D,R,Mark Pysyk,205
1060,1060,1060,19,Kramfors,SWE,1996-09-13,,LAK,Los Angeles Kings,29.0,1.0,2014.0,20162017,78,35,74,N,Kempe,SWE,8477960,54,R,L,Adrian Kempe,200
1061,1061,1061,0,Surrey,CAN,1994-08-13,BC,,,63.0,3.0,2012.0,20152016,27,3,76,N,Khaira,CAN,8476915,3,L,L,Jujhar Khaira,212
1062,1062,1062,8,Pori,FIN,1993-05-31,,LAK,Los Angeles Kings,16.0,1.0,2011.0,20142015,60,6,75,N,Armia,FIN,8476469,14,R,R,Joel Armia,216
1063,1063,1063,4,Windsor,CAN,1989-05-08,ON,,,148.0,5.0,2008.0,20092010,71,3,75,N,Martin,CAN,8474709,7,L,L,Matt Martin,215
